PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	EY	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Behzadi, Golnar; O'Sullivan, Michael Justin; Olsen, Tava Lennon; Zhang, Abraham				Olsen, Tava/G-4460-2019	Olsen, Tava/0000-0002-5477-6280			Agribusiness supply chain risk management: A review of quantitative decision models								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				79				21	42		10.1016/j.omega.2017.07.005					SEP 2018	2018										10	0	0	1	0	10			0305-0483			WOS:000434753900003		
J	Enayati, Shakiba; Mayorga, Maria E.; Rajagopalan, Had K.; Saydam, Cem								Real-time ambulance redeployment approach to improve service coverage with fair and restricted workload for EMS providers								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				79				67	80		10.1016/j.omega.2017.08.001					SEP 2018	2018										3	0	0	0	0	3			0305-0483			WOS:000434753900006		
J	Hu, Xiangling; Su, Ping								The newsvendor's joint procurement and pricing problem under price-sensitive stochastic demand and purchase price uncertainty								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				79				81	90		10.1016/j.omega.2017.08.002					SEP 2018	2018										2	0	0	0	0	2			0305-0483			WOS:000434753900007		
J	Liu, Hengyu; Zhang, Juliang; Zhou, Chen; Ru, Yihong								Optimal purchase and inventory retrieval policies for perishable seasonal agricultural products								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				79				133	145		10.1016/j.omega.2017.08.006					SEP 2018	2018										1	0	0	1	0	1			0305-0483			WOS:000434753900011		
J	Dominguez, Roberto; Cannella, Salvatore; Barbosa-Povoa, Ana P.; Framinan, Jose M.				Framinan, Jose M/O-8040-2019	Framinan, Jose M/0000-0003-0619-8508; Cannella, Salvatore/0000-0002-6946-4650; Dominguez, Roberto/0000-0001-7735-8295; Barbosa-Povoa, Ana/0000-0001-6594-9653			Information sharing in supply chains with heterogeneous retailers								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				79				116	132		10.1016/j.omega.2017.08.005					SEP 2018	2018										2	0	0	1	0	2			0305-0483			WOS:000434753900010		
J	Abbas, Mohamed; ElMaraghy, Hoda								Co-platforming of products and assembly systems								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				78		SI		5	20		10.1016/j.omega.2018.01.005					JUL 2018	2018										0	0	0	0	0	0			0305-0483			WOS:000433266700002		
J	Pereira, Jordi; Alvarez-Miranda, Eduardo								An exact approach for the robust assembly line balancing problem								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				78		SI		85	98		10.1016/j.omega.2017.08.020					JUL 2018	2018										2	0	0	0	0	2			0305-0483			WOS:000433266700007		
J	Matsypura, Dmytro; Thompson, Ryan; Vasnev, Andrey L.								Optimal selection of expert forecasts with integer programming								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				78		SI		165	175		10.1016/j.omega.2017.06.010					JUL 2018	2018										1	0	1	0	0	2			0305-0483			WOS:000433266700011		
J	Perla, Abhinav; Nikolaev, Alexander; Pasiliao, Eduardo								Workforce management under social Link Based Corruption								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				78		SI		222	236		10.1016/j.omega.2017.06.014					JUL 2018	2018										0	0	0	0	0	0			0305-0483			WOS:000433266700016		
J	Petrovic, Marijana; Bojkovic, Natasa; Stamenkovic, Mladen; Anic, Ivan				Stamenkovic, Mladen/F-1770-2019	Stamenkovic, Mladen/0000-0002-3838-878X			Supporting performance appraisal in ELECTRE based stepwise benchmarking model								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				78		SI		237	251		10.1016/j.omega.2017.07.002					JUL 2018	2018										3	0	0	0	1	3			0305-0483			WOS:000433266700017		
J	Battaia, Olga; Otto, Alena; Sgarbossa, Fabio; Pesch, Erwin				Pesch, Erwin/M-2308-2015				Future trends in management and operation of assembly systems: from customized assembly systems to cyber-physical systems								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				78		SI		1	4		10.1016/j.omega.2018.01.010					JUL 2018	2018										1	0	0	0	0	1			0305-0483			WOS:000433266700001		
J	Bai, Danyu; Tang, Mengqian; Zhang, Zhi-Hai; Santibanez-Gonzalez, Ernesto D. R.				Zhang, Zhi-Hai/L-8785-2019	Zhang, Zhi-Hai/0000-0003-3686-5789; Bai, Danyu/0000-0002-7884-7012			Flow shop learning effect scheduling problem with release dates								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				78		SI		21	38		10.1016/j.omega.2017.10.002					JUL 2018	2018										2	0	0	0	0	2			0305-0483			WOS:000433266700003		
J	Ben-Ammar, Oussama; Dolgui, Alexandre; Wu, Desheng Dash				Dolgui, Alexandre/K-1688-2013	Dolgui, Alexandre/0000-0003-0527-4716			Planned lead times optimization for multi-level assembly systems under uncertainties								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				78		SI		39	56		10.1016/j.omega.2017.11.004					JUL 2018	2018										2	0	0	0	0	2			0305-0483			WOS:000433266700004		
J	Bukchin, Yossi; Raviv, Tal				Raviv, Tal/K-2981-2013	Raviv, Tal/0000-0002-5960-2386			Constraint programming for solving various assembly line balancing problems								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				78		SI		57	68		10.1016/j.omega.2017.06.008					JUL 2018	2018										1	0	0	0	0	1			0305-0483			WOS:000433266700005		
J	Manzini, Massimo; Unglert, Johannes; Gyulai, David; Colledani, Marcello; Jauregui-Becker, Juan Manuel; Monostori, Laszlo; Urgo, Marcello				urgo, marcello/O-6565-2019	urgo, marcello/0000-0002-0341-9208; Gyulai, David/0000-0003-1422-1130			An integrated framework for design, management and operation of reconfigurable assembly systems								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				78		SI		69	84		10.1016/j.omega.2017.08.008					JUL 2018	2018										1	0	0	0	0	1			0305-0483			WOS:000433266700006		
J	Taube, F.; Minner, S.				Minner, Stefan/D-1441-2017	Minner, Stefan/0000-0001-6127-8223			Resequencing mixed-model assembly lines with restoration to customer orders								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				78		SI		99	111		10.1016/j.omega.2017.11.006					JUL 2018	2018										0	0	0	0	0	0			0305-0483			WOS:000433266700008		
J	Tiacci, Lorenzo; Mimmi, Mario				Tiacci, Lorenzo/I-6139-2012	Tiacci, Lorenzo/0000-0002-5698-2125			Integrating ergonomic risks evaluation through OCRA index and balancing/sequencing decisions for mixed model stochastic asynchronous assembly lines								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				78		SI		112	138		10.1016/j.omega.2017.08.011					JUL 2018	2018										1	0	0	0	0	1			0305-0483			WOS:000433266700009		
J	Guazzelli, Caue Sauter; Cunha, Claudio B.				Cunha, Claudio/E-2108-2012	Cunha, Claudio/0000-0002-9950-2830			Exploring K-best solutions to enrich network design decision-making								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				78		SI		139	164		10.1016/j.omega.2017.06.009					JUL 2018	2018										0	0	0	0	0	0			0305-0483			WOS:000433266700010		
J	Balk, Bert M.								Profit-oriented productivity change: A comment								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				78		SI		176	178		10.1016/j.omega.2017.06.011					JUL 2018	2018										0	0	0	0	0	0			0305-0483			WOS:000433266700012		
J	Yang, Huixiao; Chen, Wenbo								Retailer-driven carbon emission abatement with consumer environmental awareness and carbon tax: Revenue-sharing versus Cost-sharing								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				78		SI		179	191		10.1016/j.omega.2017.06.012					JUL 2018	2018										10	1	0	0	0	11			0305-0483			WOS:000433266700013		
J	Barbati, Maria; Greco, Salvatore; Kadzinski, Milosz; Slowinski, Roman				Kadzinski, Milosz/L-8304-2014; Slowinski, Roman/A-5751-2013	Kadzinski, Milosz/0000-0003-1806-3715; Slowinski, Roman/0000-0002-5200-7795; Barbati, Maria/0000-0002-0399-4122; Greco, Salvatore/0000-0001-8293-8227			Optimization of multiple satisfaction levels in portfolio decision analysis								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				78		SI		192	204		10.1016/j.omega.2017.06.013					JUL 2018	2018										2	0	0	0	0	2			0305-0483			WOS:000433266700014		
J	Difrancesco, Rita Maria; Huchzermeier, Arnd; Schroder, David					Huchzermeier, Arnd/0000-0003-2178-3254			Optimizing the return window for online fashion retailers with closed-loop refurbishment								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				78		SI		205	221		10.1016/j.omega.2017.07.001					JUL 2018	2018										2	0	0	0	0	2			0305-0483			WOS:000433266700015		
J	Toloo, Mehdi; Keshavarz, Esmaeil; Hatami-Marbini, Adel				Hatamimarbini, Adel/V-4700-2018	Hatamimarbini, Adel/0000-0002-7956-687X			Dual-role factors for imprecise data envelopment analysis								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				77				15	31		10.1016/j.omega.2017.05.005					JUN 2018	2018										6	0	0	0	0	6			0305-0483			WOS:000425573600002		
J	Fusco, Elisa; Vidoli, Francesco; Sahoo, Biresh K.				Sahoo, Biresh K./K-6814-2015	Sahoo, Biresh K./0000-0002-7964-9536; Vidoli, Francesco/0000-0003-4125-9337			Spatial heterogeneity in composite indicator: A methodological proposal								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				77				1	14		10.1016/j.omega.2017.04.007					JUN 2018	2018										0	0	0	0	0	0			0305-0483			WOS:000425573600001		
J	Tsionas, Mike G.					Tsionas, Mike/0000-0003-3761-8106			A Bayesian approach to find Pareto optima in multiobjective programming problems using Sequential Monte Carlo algorithms								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				77				73	79		10.1016/j.omega.2017.05.009					JUN 2018	2018										1	0	0	0	0	1			0305-0483			WOS:000425573600005		
J	Wang, Haiyan; Olsen, Tava Lennon; Liu, Guiqing				Olsen, Tava/G-4460-2019	Olsen, Tava/0000-0002-5477-6280			Service capacity competition with peak arrivals and delay sensitive customers								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				77				80	95		10.1016/j.omega.2017.06.001					JUN 2018	2018										1	0	0	0	0	1			0305-0483			WOS:000425573600006		
J	Samadi, Mohammadreza; Nagi, Rakesh; Semenov, Alexander; Nikolaev, Alexander								Seed activation scheduling for influence maximization in social networks								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				77				96	114		10.1016/j.omega.2017.06.002					JUN 2018	2018										2	0	0	0	0	2			0305-0483			WOS:000425573600007		
J	Alejandro Rossit, Daniel; Tohme, Fernando; Frutos, Mariano				Tohme, Fernando/O-5646-2019	Rossit, Daniel/0000-0002-2381-4352; Frutos, Mariano/0000-0003-2585-4195; Tohme, Fernando/0000-0003-2988-4519			The Non-Permutation Flow-Shop scheduling problem: A literature review								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				77				143	153		10.1016/j.omega.2017.05.010					JUN 2018	2018										2	0	0	0	0	2			0305-0483			WOS:000425573600010		
J	Galagedera, Don U. A.; Roshdi, Israfil; Fukuyama, Hirofumi; Zhu, Joe				Fukuyama, Hirofumi/J-3294-2012	Fukuyama, Hirofumi/0000-0002-8133-6299; Galagedera, Don/0000-0003-2990-4997			A new network DEA model for mutual fund performance appraisal: An application to US equity mutual funds								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				77				168	179		10.1016/j.omega.2017.06.006					JUN 2018	2018										7	0	0	0	1	8			0305-0483			WOS:000425573600012		
J	Zhou, Xiaoyang; Luo, Rui; Tu, Yan; Lev, Benjamin; Pedrycz, Witold								Data envelopment analysis for bi-level systems with multiple followers								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				77				180	188		10.1016/j.omega.2017.06.007					JUN 2018	2018										1	0	0	0	0	1			0305-0483			WOS:000425573600013		
J	Mota, Bruna; Gomes, Maria Isabel; Carvalho, Ana; Barbosa-Povoa, Ana Paula				Mota, Bruna/M-3099-2013; Gomes, Maria/B-1304-2011	Mota, Bruna/0000-0002-8190-1278; Gomes, Maria/0000-0003-2033-7367; Barbosa-Povoa, Ana/0000-0001-6594-9653			Sustainable supply chains: An integrated modeling approach under uncertainty								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				77				32	57		10.1016/j.omega.2017.05.006					JUN 2018	2018										6	0	0	0	1	7			0305-0483			WOS:000425573600003		
J	Ding, Yi; Gao, Xing; Huang, Chao; Shu, Jia; Yang, Donghui				Shu, Jia/A-8896-2011				Service competition in an online duopoly market								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				77				58	72		10.1016/j.omega.2017.05.007					JUN 2018	2018										4	0	0	0	0	4			0305-0483			WOS:000425573600004		
J	Luo, Zheng; Chen, Xu; Kai, Ming								The effect of customer value and power structure on retail supply chain product choice and pricing decisions								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				77				115	126		10.1016/j.omega.2017.06.003					JUN 2018	2018										3	0	0	0	0	3			0305-0483			WOS:000425573600008		
J	Freeman, Nickolas; Mittenthal, John; Keskin, Burcu; Melouk, Sharif								Sourcing strategies for a capacitated firm subject to supply and demand uncertainty								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				77				127	142		10.1016/j.omega.2017.06.004					JUN 2018	2018										1	0	0	0	0	1			0305-0483			WOS:000425573600009		
J	Wang, Xiuli; Geng, Sujie; Cheng, T. C. E.				Cheng, Edwin/K-5403-2019	Cheng, Edwin/0000-0001-5127-6419			Negotiation mechanisms for an order subcontracting and scheduling problem								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				77				154	167		10.1016/j.omega.2017.06.005					JUN 2018	2018										1	0	0	0	0	1			0305-0483			WOS:000425573600011		
J	Huo, Yumei; Zhao, Hairong								Two machine scheduling subject to arbitrary machine availability constraint								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				76				128	136		10.1016/j.omega.2017.05.004					APR 2018	2018										1	0	0	0	0	1			0305-0483			WOS:000423005100011		
J	Abbasi, B.; Hosseinifard, Z.; Alamri, O.; Thomas, D.; Minas, J. P.					Minas, James/0000-0003-0306-2082; Abbasi, Babak/0000-0002-4332-2662			Finite time horizon fill rate analysis for multiple customer cases								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				76				1	17		10.1016/j.omega.2017.03.004					APR 2018	2018										1	0	0	0	0	1			0305-0483			WOS:000423005100001		
J	Perez-Lopez, Gemma; Prior, Diego; Zafra-Gomez, Jose L.					Prior, Diego/0000-0002-4669-2861			Temporal scale efficiency in DEA panel data estimations. An application to the solid waste disposal service in Spain								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				76				18	27		10.1016/j.omega.2017.03.005					APR 2018	2018										10	0	0	0	0	10			0305-0483			WOS:000423005100002		
J	Zhou, Zhongbao; Jin, Qianying; Xiao, Helu; Wu, Qian; Liu, Wenbin								Estimation of cardinality constrained portfolio efficiency via segmented DEA								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				76				28	37		10.1016/j.omega.2017.03.006					APR 2018	2018										2	0	0	0	0	2			0305-0483			WOS:000423005100003		
J	Konur, Dincer; Geunes, Joseph								Supplier wholesale pricing for a retail chain: Analysis of identical market price functions								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				76				38	46		10.1016/j.omega.2017.04.001					APR 2018	2018										0	0	0	0	0	0			0305-0483			WOS:000423005100004		
J	Bianchi-Aguiar, Teresa; Silva, Elsa; Guimardes, Luis; Carravilla, Maria Antonia; Oliveira, Jose F.				Oliveira, Jose Fernando/C-3820-2018; Carravilla, Maria Antonia S. L./I-9457-2014; Silva, Elsa/J-8931-2012	Oliveira, Jose Fernando/0000-0002-4061-1311; Carravilla, Maria Antonia S. L./0000-0002-9245-2674; Silva, Elsa/0000-0002-6274-8095; Guimaraes, Luis/0000-0002-6293-5691; Bianchi-Aguiar, Teresa/0000-0001-8748-6469			Allocating products on shelves under merchandising rules: Multi-level product families with display directions								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				76				47	62		10.1016/j.omega.2017.04.002					APR 2018	2018										2	0	0	0	0	2			0305-0483			WOS:000423005100005		
J	Calders, Toon; Van Assche, Dimitri				Calders, Toon/S-6315-2018	Calders, Toon/0000-0002-4943-6978			PROMETHEE is not quadratic: An O(qn log(n)) algorithm								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				76				63	69		10.1016/j.omega.2017.04.003					APR 2018	2018										1	0	0	0	0	1			0305-0483			WOS:000423005100006		
J	Wang, Fan; Zhang, Shengfan; Henderson, Louise M.								Adaptive decision-making of breast cancer mammography screening: A heuristic-based regression model								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				76				70	84		10.1016/j.omega.2017.05.001					APR 2018	2018										0	0	0	0	0	0			0305-0483			WOS:000423005100007		
J	Alinaghian, Mandi; Shokouhi, Nadia								Multi-depot multi-compartment vehicle routing problem, solved by a hybrid adaptive large neighborhood search								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				76				85	99		10.1016/j.omega.2017.05.002					APR 2018	2018										4	0	0	1	0	4			0305-0483			WOS:000423005100008		
J	Dias, Luis C.; Antunes, Carlos Henggeler; Dantas, Guilherme; de Castro, Nivalde; Zamboni, Lucca				Henggeler, Carlos/F-8517-2011; Dias, Luis/K-1379-2014	Henggeler, Carlos/0000-0003-4754-2168; Dias, Luis/0000-0002-1127-1071			A multi-criteria approach to sort and rank policies based on Delphi qualitative assessments and ELECTRE TRI: The case of smart grids in Brazil								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				76				100	111		10.1016/j.omega.2017.04.004					APR 2018	2018										4	0	0	0	0	4			0305-0483			WOS:000423005100009		
J	Yang, Guo-liang; Fukuyama, Hirofumi				Fukuyama, Hirofumi/J-3294-2012	Fukuyama, Hirofumi/0000-0002-8133-6299			Measuring the Chinese regional production potential using a generalized capacity utilization indicator								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				76				112	127		10.1016/j.omega.2017.05.003					APR 2018	2018										2	0	0	0	0	2			0305-0483			WOS:000423005100010		
J	Kerkkamp, R. B. O.; van den Heuvel, W.; Wagelmans, A. P. M.					Van den Heuvel, Wilco/0000-0002-6633-5941			Two-echelon supply chain coordination under information asymmetry with multiple types								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				76				137	159		10.1016/j.omega.2017.04.005					APR 2018	2018										6	0	0	1	0	6			0305-0483			WOS:000423005100012		
J	Freeman, Nickolas; Zhao, Ming; Melouk, Sharif								An iterative approach for case mix planning under uncertainty								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				76				160	173		10.1016/j.omega.2017.04.006					APR 2018	2018										0	0	0	0	0	0			0305-0483			WOS:000423005100013		
J	Li, Hongmei; Luo, Taibo; Xu, Yinfeng; Xu, Jiuping								Minimax regret vertex centdian location problem in general dynamic networks								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				75				87	96		10.1016/j.omega.2017.02.004					MAR 2018	2018										0	0	0	0	0	0			0305-0483			WOS:000417773800006		
J	Chen, Jing; Dong, Ming; Rong, Ying; Yang, Liang				Rong, Ying/J-5442-2017	Rong, Ying/0000-0003-3360-1868			Dynamic pricing for deteriorating products with menu cost								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				75				13	26		10.1016/j.omega.2017.02.001					MAR 2018	2018										7	0	0	0	0	7			0305-0483			WOS:000417773800002		
J	Ciancio, Claudio; Lagana, Demetrio; Musmanno, Roberto; Santoro, Francesco				Lagana, Demetrio/Q-3039-2016	Lagana, Demetrio/0000-0003-2618-6715			An integrated algorithm for shift scheduling problems for local public transport companies								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				75				139	153		10.1016/j.omega.2017.02.007					MAR 2018	2018										1	0	0	0	0	1			0305-0483			WOS:000417773800010		
J	Walheer, Barnabe					Walheer, Barnabe/0000-0003-4400-9755			Disaggregation of the cost Malmquist productivity index with joint and output-specific inputs								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				75				1	12		10.1016/j.omega.2017.01.012					MAR 2018	2018										7	0	0	0	0	7			0305-0483			WOS:000417773800001		
J	Fu, Hong; Ma, Yongkai; Cai, Xiaoqiang								Downstream firm's investment with equity holding in decentralized assembly systems								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				75				27	56		10.1016/j.omega.2017.02.002					MAR 2018	2018										2	0	0	0	0	2			0305-0483			WOS:000417773800003		
J	Tarnaud, Albane Christine; Leleu, Herve				Leleu, Herve/B-5729-2013; LELEU, Herve/N-7766-2019	Leleu, Herve/0000-0003-4027-5175; LELEU, Herve/0000-0003-4027-5175			Portfolio analysis with DEA: Prior to choosing a model								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				75				57	76		10.1016/j.omega.2017.02.003					MAR 2018	2018										2	0	0	0	0	2			0305-0483			WOS:000417773800004		
J	Astorino, Annabella; Gaudioso, Manlio; Miglionico, Giovanna					Astorino, Annabella/0000-0002-3439-180X			Lagrangian relaxation for the directional sensor coverage problem with continuous orientation								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				75				77	86		10.1016/j.omega.2017.03.001					MAR 2018	2018										1	0	0	0	0	1			0305-0483			WOS:000417773800005		
J	Zhou, Yong-Wu; Li, Jicai; Zhong, Yuanguang								Cooperative advertising and ordering policies in a two-echelon supply chain with risk-averse agents								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				75				97	117		10.1016/j.omega.2017.02.005					MAR 2018	2018										7	1	0	0	0	8			0305-0483			WOS:000417773800007		
J	Li, Wei; Chen, Jing								Backward integration strategy in a retailer Stackelberg supply chain								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				75				118	130		10.1016/j.omega.2017.03.002					MAR 2018	2018										12	0	0	0	0	12			0305-0483			WOS:000417773800008		
J	Ramanathan, Ramakrishnan; Ramanathan, Usha; Bentley, Yongmei								The debate on flexibility of environmental regulations, innovation capabilities and financial performance - A novel use of DEA								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				75				131	138		10.1016/j.omega.2017.02.006					MAR 2018	2018										8	0	0	0	0	8			0305-0483			WOS:000417773800009		
J	Dong, Yucheng; Liu, Yating; Liang, Haiming; Chiclana, Francisco; Herrera-Viedma, Enrique				Chiclana, Francisco/B-9031-2008; Herrera-Viedma, Enrique/I-9851-2019; Dong, Yucheng/J-1668-2017	Chiclana, Francisco/0000-0002-3952-4210; Herrera-Viedma, Enrique/0000-0002-7922-4984; Dong, Yucheng/0000-0002-0028-6796			Strategic weight manipulation in multiple attribute decision making								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				75				154	164		10.1016/j.omega.2017.02.008					MAR 2018	2018										53	1	0	1	0	53			0305-0483			WOS:000417773800011		
J	Nakatani, Jun; Tahara, Kiyotaka; Nakajima, Kenichi; Daigo, Ichiro; Kurishima, Hideaki; Kudoh, Yuki; Matsubae, Kazuyo; Fukushima, Yasuhiro; Ihara, Tomohiko; Kikuchi, Yasunori; Nishijima, Asako; Moriguchi, Yuichi				Kudoh, Yuki/L-6870-2018; Nakatani, Jun/H-7864-2019; Kikuchi, Yasunori/G-6010-2011	Kudoh, Yuki/0000-0001-8408-4763; Nakatani, Jun/0000-0002-8085-5089; Kikuchi, Yasunori/0000-0003-0002-8233; Daigo, Ichiro/0000-0003-1480-6083; NAKAJIMA, Kenichi/0000-0002-7241-7695; Ihara, Tomohiko/0000-0002-9252-0091			A graph theory-based methodology for vulnerability assessment of supply chains using the life cycle inventory database								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				75				165	181		10.1016/j.omega.2017.03.003					MAR 2018	2018										1	0	0	1	0	1			0305-0483			WOS:000417773800012		
J	Saglam, Umit; Banerjee, Avijit					Saglam, Umit/0000-0002-8714-1011			Integrated multiproduct batch production and truck shipment scheduling under different shipping policies								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				74				70	81		10.1016/j.omega.2017.01.007					JAN 2018	2018										2	0	0	0	0	2			0305-0483			WOS:000414884100007		
J	Zhang, Qinhong; Zhang, Dali; Segerstedt, Anders; Luo, Jianwen								Optimal ordering and pricing decisions for a company issuing product-specific gift cards								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				74				92	102		10.1016/j.omega.2017.01.009					JAN 2018	2018										1	0	0	0	0	1			0305-0483			WOS:000414884100009		
J	Malaguti, Enrico; Martello, Silvano; Santini, Alberto				Santini, Alberto/K-4437-2015	Santini, Alberto/0000-0002-0440-0357			The traveling salesman problem with pickups, deliveries, and draft limits								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				74				50	58		10.1016/j.omega.2017.01.005					JAN 2018	2018										5	0	0	0	0	5			0305-0483			WOS:000414884100005		
J	Li, Haitao; Chen, Chialin; Cook, Wade D.; Zhang, Jinlong; Zhu, Joe								Two-stage network DEA: Who is the leader?								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				74				15	19		10.1016/j.omega.2016.12.009					JAN 2018	2018										7	0	0	0	0	7			0305-0483			WOS:000414884100002		
J	Shao, Xiao-Feng					Shao, Xiaofeng/0000-0002-5795-3633			Production disruption, compensation, and transshipment policies								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				74				37	49		10.1016/j.omega.2017.01.004					JAN 2018	2018										0	0	0	0	0	0			0305-0483			WOS:000414884100004		
J	Hu, Qian; Wei, Lijun; Lim, Andrew					Hu, Qian/0000-0001-8514-0595			The two-dimensional vector packing problem with general costs								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				74				59	69		10.1016/j.omega.2017.01.006					JAN 2018	2018										1	0	0	0	0	1			0305-0483			WOS:000414884100006		
J	Chen, Haoxun								Average lexicographic efficiency for data envelopment analysis								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				74				82	91		10.1016/j.omega.2017.01.008					JAN 2018	2018										1	0	0	0	0	1			0305-0483			WOS:000414884100008		
J	Chen, Kaihua; Kou, Mingting; Fu, Xiaolan								Evaluation of multi-period regional R&D efficiency: An application of dynamic DEA to China's regional R&D systems								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				74				103	114		10.1016/j.omega.2017.01.010					JAN 2018	2018										9	0	0	0	0	9			0305-0483			WOS:000414884100010		
J	Correia, Isabel; Nickel, Stefan; Saldanha-da-Gama, Francisco				Correia, Isabel C S/G-2476-2016; Saldanha-da-Gama, Francisco/K-7584-2012; , CMAFcIO/N-7922-2019	Correia, Isabel C S/0000-0002-1778-0360; Saldanha-da-Gama, Francisco/0000-0002-2074-1856; 			A stochastic multi-period capacitated multiple allocation hub location problem: Formulation and inequalities								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				74				122	134		10.1016/j.omega.2017.01.011					JAN 2018	2018										8	0	1	0	0	9			0305-0483			WOS:000414884100012		
